Method,URL,Headers,Status Code
GET,http://111.229.33.190:8081/index.php?r=space%2Fspace%2Fabout&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=topic%2Fmanage&cguid=d6255cac-01c8-4dc9-aea9-547c358feb53,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fdefault%2Findex&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fdefault%2Fadvanced&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fsecurity%2Fpermissions&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fmember%2Findex&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035&sort=profile.lastname,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fspace&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D'}",200
GET,http://111.229.33.190:8081/index.php?r=topic%2Fmanage%2Findex&cguid=d6255cac-01c8-4dc9-aea9-547c358feb53&sort=name,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fsecurity%2Fpermissions&groupId=owner&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fsecurity%2Fpermissions&groupId=admin&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fsecurity%2Fpermissions&groupId=moderator&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fsecurity%2Fpermissions&groupId=member&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fmanage%2Fsecurity%2Fpermissions&groupId=user&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=f26dc8d8ee05f6d26bac14b9a0e685606ab2e9e1087482376f4f24caaae4af14a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22C5YE9CUuJxR7uEeTbdpDrDTBbrqXICiM%22%3B%7D; _identity=c2afa49a4b89ab696359dde28e5927b1c23259259e504acaf741b0be0dc97a47a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B9%2C%22d6255cac-01c8-4dc9-aea9-547c358feb53%22%2C2592000%5D%22%3B%7D; PHPSESSID=dp55rrmg3jurm50uds7i32n3co'}",200
GET,http://111.229.33.190:8081/index.php?r=dashboard%2Fdashboard,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D'}",200
GET,http://111.229.33.190:8081/index.php?r=dashboard%2Fdashboard,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=user%2Fprofile%2Fhome&cguid=9ffc5154-a1d1-4c99-af07-fb9b825e9a85,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=user%2Faccount%2Fedit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=notification%2Foverview,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fspaces,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=user%2Fpeople,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=search%2Fsearch%2Findex,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=dashboard%2Fdashboard&tour=1,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fspace&tour=1&cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D'}",200
GET,http://111.229.33.190:8081/index.php?r=user%2Fprofile%2Fhome&tour=true&cguid=9ffc5154-a1d1-4c99-af07-fb9b825e9a85,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=user%2Fprofile&cguid=9ffc5154-a1d1-4c99-af07-fb9b825e9a85,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=user%2Fprofile%2Fabout&cguid=9ffc5154-a1d1-4c99-af07-fb9b825e9a85,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=space%2Fspace&cguid=027040fa-aea7-4d41-8ffc-06783111e1ce,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
GET,http://111.229.33.190:8081/index.php?r=activity%2Fuser,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': '_csrf=4e25b0a40763763ca10ad09434b4e16668e1f61e50f24b3125ee36f649efaf67a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22-0C4j6IeVcBkQz391GwXaSPiR5mwqZUg%22%3B%7D; _identity=9859a5f6399111426428a4b61093519871e679dc12994f26c0e2f4e49578257aa%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B10%2C%229ffc5154-a1d1-4c99-af07-fb9b825e9a85%22%2C2592000%5D%22%3B%7D; PHPSESSID=m6kv0bf7t3srfbjeb70u2q9jr9'}",200
